job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,average_salary,salary_range,experience_category,remote_flag,high_salary_job,job_age
XDKG9W8O0HCF,Applied Scientist,MNC,Education,India,Hyderabad,Onsite,Mid,2,92656,109119,Full-time,2022,Small,100887.5,16463,Junior,0,0,4
22HQAB3BCPZF,Applied Scientist,Research Lab,Finance,Australia,Sydney,Hybrid,Mid,2,93701,116760,Full-time,2021,Large,105230.5,23059,Junior,0,0,5
8ZODWL3UXLST,MLOps Engineer,Startup,Education,Canada,Toronto,Hybrid,Senior,5,145749,174702,Full-time,2026,Small,160225.5,28953,Experienced,0,1,0
WU00RTLTY218,Applied Scientist,MNC,Retail,Germany,Remote,Remote,Entry,0,54202,85907,Full-time,2024,Small,70054.5,31705,Junior,1,0,2
SJ6SYY0YZMSF,Machine Learning Engineer,MNC,Education,USA,Remote,Remote,Mid,2,104339,124959,Full-time,2021,Large,114649.0,20620,Junior,1,1,5
60VO6WDJIGR5,Applied Scientist,Startup,Retail,Australia,Melbourne,Hybrid,Senior,5,143000,174573,Full-time,2022,Small,158786.5,31573,Experienced,0,1,4
S3BSK955H1JU,Machine Learning Engineer,MNC,Healthcare,Germany,Remote,Remote,Senior,5,144482,172309,Full-time,2020,Small,158395.5,27827,Experienced,1,1,6
3YX29IMONZ6O,Applied Scientist,MNC,Tech,USA,Boston,Hybrid,Mid,2,101409,121955,Full-time,2020,Large,111682.0,20546,Junior,0,1,6
CPBJY0C2KX80,Applied Scientist,MNC,Finance,India,Chennai,Onsite,Entry,0,50187,86932,Full-time,2025,Small,68559.5,36745,Junior,0,0,1
2XXUCDJ236C6,Data Scientist,MNC,Education,Australia,Brisbane,Hybrid,Senior,5,142805,177578,Full-time,2022,Medium,160191.5,34773,Experienced,0,1,4
8F6G7ONYJISJ,Data Analyst,MNC,Finance,USA,New York,Hybrid,Entry,0,62061,77332,Full-time,2024,Small,69696.5,15271,Junior,0,0,2
FMYBPSB4288W,Applied Scientist,Startup,Finance,Germany,Berlin,Hybrid,Mid,2,94667,125621,Full-time,2023,Medium,110144.0,30954,Junior,0,1,3
YLN1SCP56TYL,MLOps Engineer,Startup,Retail,Germany,Frankfurt,Hybrid,Mid,2,95012,122375,Full-time,2021,Medium,108693.5,27363,Junior,0,1,5
PAHV9OE1LJ8F,AI Researcher,Research Lab,Healthcare,Australia,Sydney,Onsite,Senior,5,151189,174376,Full-time,2022,Medium,162782.5,23187,Experienced,0,1,4
B9PDQFQ4U7JQ,Machine Learning Engineer,MNC,Healthcare,Germany,Berlin,Onsite,Mid,2,98311,119922,Full-time,2026,Small,109116.5,21611,Junior,0,1,0
31SLZX431RZV,Machine Learning Engineer,MNC,Finance,Germany,Hamburg,Hybrid,Mid,2,93062,114471,Full-time,2025,Large,103766.5,21409,Junior,0,0,1
8U4MYVGCI7XL,AI Researcher,Research Lab,Education,India,Pune,Onsite,Senior,5,146038,162840,Full-time,2024,Small,154439.0,16802,Experienced,0,1,2
ORHOI2KEVRL0,AI Researcher,MNC,Healthcare,Australia,Sydney,Onsite,Entry,0,51347,80645,Full-time,2026,Large,65996.0,29298,Junior,0,0,0
NH9ICWPCFNEF,Machine Learning Engineer,Startup,Tech,India,Delhi,Onsite,Senior,5,147257,163548,Full-time,2022,Small,155402.5,16291,Experienced,0,1,4
0NIYCTPEQWFG,Data Scientist,MNC,Tech,India,Pune,Onsite,Entry,0,51328,79321,Full-time,2023,Large,65324.5,27993,Junior,0,0,3
H0R27WVZ4VYD,Machine Learning Engineer,MNC,Tech,Canada,Toronto,Onsite,Senior,5,146253,157390,Full-time,2022,Small,151821.5,11137,Experienced,0,1,4
SNJBA85VLMW6,Data Analyst,Startup,Education,Australia,Remote,Remote,Entry,0,60615,88785,Full-time,2022,Medium,74700.0,28170,Junior,1,0,4
I4YIA4R2Q1KM,Machine Learning Engineer,Research Lab,Healthcare,Australia,Brisbane,Hybrid,Mid,2,93126,107508,Full-time,2020,Large,100317.0,14382,Junior,0,0,6
1KGO6DLWLTJR,AI Researcher,Research Lab,Retail,USA,New York,Onsite,Mid,2,96307,113261,Full-time,2025,Small,104784.0,16954,Junior,0,0,1
4MZ704Z4JNPI,Applied Scientist,Startup,Tech,USA,Austin,Hybrid,Entry,0,64823,74118,Full-time,2020,Small,69470.5,9295,Junior,0,0,6
Q8DAF2GMFDI9,Data Analyst,Research Lab,Retail,Germany,Frankfurt,Onsite,Senior,5,149367,178386,Full-time,2026,Large,163876.5,29019,Experienced,0,1,0
SXMQN5GWA230,Data Analyst,Startup,Retail,Australia,Remote,Remote,Senior,5,150963,172983,Full-time,2026,Small,161973.0,22020,Experienced,1,1,0
QV5EOAUVJ5HE,Data Analyst,Research Lab,Tech,USA,San Francisco,Hybrid,Senior,5,153472,175229,Full-time,2026,Medium,164350.5,21757,Experienced,0,1,0
8075AM1K35UG,AI Researcher,Research Lab,Retail,India,Remote,Remote,Senior,5,147844,156371,Full-time,2022,Medium,152107.5,8527,Experienced,1,1,4
O44UB1H7UX02,MLOps Engineer,Startup,Finance,Canada,Vancouver,Onsite,Entry,0,59209,80675,Full-time,2022,Medium,69942.0,21466,Junior,0,0,4
RPO2X5J20U7P,Data Scientist,Startup,Education,India,Remote,Remote,Senior,5,146479,160377,Full-time,2026,Large,153428.0,13898,Experienced,1,1,0
UL7PWD73390L,MLOps Engineer,Startup,Tech,Australia,Remote,Remote,Mid,2,101612,114866,Full-time,2025,Small,108239.0,13254,Junior,1,1,1
BIVJ2HK6Y50N,Machine Learning Engineer,MNC,Healthcare,USA,San Francisco,Onsite,Entry,0,54009,86895,Full-time,2020,Small,70452.0,32886,Junior,0,0,6
YQ1MJXFTMWXU,AI Researcher,Research Lab,Retail,USA,Remote,Remote,Mid,2,94540,122784,Full-time,2022,Large,108662.0,28244,Junior,1,1,4
0CY3G4SODUR2,Data Analyst,Research Lab,Tech,India,Hyderabad,Onsite,Entry,0,64354,78646,Full-time,2026,Large,71500.0,14292,Junior,0,0,0
DW9LORBVK7U4,AI Researcher,Startup,Tech,Australia,Sydney,Hybrid,Entry,0,63122,65183,Full-time,2024,Small,64152.5,2061,Junior,0,0,2
8SP30GXCZI94,Applied Scientist,MNC,Retail,Germany,Remote,Remote,Entry,0,55984,89589,Full-time,2021,Medium,72786.5,33605,Junior,1,0,5
9C70F8MM2DDF,Data Scientist,Research Lab,Finance,USA,Remote,Remote,Mid,2,103104,124259,Full-time,2024,Large,113681.5,21155,Junior,1,1,2
NY2F5KY0EZK5,Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Remote,Senior,5,152570,158716,Full-time,2021,Medium,155643.0,6146,Experienced,1,1,5
0WSQ0L3DZHBC,Applied Scientist,Research Lab,Healthcare,Australia,Brisbane,Hybrid,Mid,2,99081,108660,Full-time,2024,Medium,103870.5,9579,Junior,0,0,2
C9H79IJU6RUD,AI Researcher,Startup,Education,Germany,Remote,Remote,Senior,5,151974,172328,Full-time,2025,Medium,162151.0,20354,Experienced,1,1,1
BW19ZXWAYFP9,Machine Learning Engineer,Startup,Tech,USA,San Francisco,Onsite,Senior,5,140564,173706,Full-time,2025,Large,157135.0,33142,Experienced,0,1,1
XS9DBVYWI832,Data Scientist,MNC,Education,India,Bangalore,Onsite,Senior,5,145756,155926,Full-time,2020,Medium,150841.0,10170,Experienced,0,1,6
VMAVLMB6XZQ5,Machine Learning Engineer,MNC,Finance,Australia,Melbourne,Onsite,Mid,2,97099,123818,Full-time,2020,Large,110458.5,26719,Junior,0,1,6
2F9ZACYFCIMH,MLOps Engineer,Research Lab,Tech,Canada,Vancouver,Onsite,Mid,2,101975,113635,Full-time,2026,Medium,107805.0,11660,Junior,0,1,0
MHOF3I9UPP9C,Data Analyst,Research Lab,Healthcare,UK,Remote,Remote,Entry,0,64566,89862,Full-time,2023,Large,77214.0,25296,Junior,1,0,3
FZ466MUWTRK3,Machine Learning Engineer,MNC,Retail,Canada,Remote,Remote,Mid,2,98952,116247,Full-time,2023,Medium,107599.5,17295,Junior,1,1,3
G8LPGOB7NB9M,Data Scientist,MNC,Healthcare,Germany,Munich,Onsite,Mid,2,93092,117940,Full-time,2023,Small,105516.0,24848,Junior,0,0,3
ZS8XC4MS6U7N,AI Researcher,Research Lab,Healthcare,Australia,Melbourne,Onsite,Mid,2,97685,111296,Full-time,2024,Medium,104490.5,13611,Junior,0,0,2
62BE7YLW7BPR,Applied Scientist,Research Lab,Retail,Australia,Remote,Remote,Senior,5,150345,176249,Full-time,2022,Small,163297.0,25904,Experienced,1,1,4
V4XEKYV0V8GW,Machine Learning Engineer,Startup,Retail,Germany,Remote,Remote,Senior,5,146339,156805,Full-time,2022,Small,151572.0,10466,Experienced,1,1,4
4MK9IPAGRDMX,Applied Scientist,Startup,Finance,Canada,Remote,Remote,Mid,2,96553,107803,Full-time,2026,Small,102178.0,11250,Junior,1,0,0
58AAICVDBNEM,Data Scientist,Startup,Education,UK,London,Hybrid,Mid,2,91462,109847,Full-time,2020,Small,100654.5,18385,Junior,0,0,6
YPFOO50MNK8Q,MLOps Engineer,Startup,Healthcare,UK,London,Hybrid,Mid,2,96199,120394,Full-time,2023,Medium,108296.5,24195,Junior,0,1,3
EO70N8YBX54N,Applied Scientist,Research Lab,Healthcare,India,Bangalore,Onsite,Entry,0,62596,76885,Full-time,2021,Medium,69740.5,14289,Junior,0,0,5
OBBEEPL21M8L,Applied Scientist,MNC,Education,Canada,Vancouver,Hybrid,Mid,2,101895,122476,Full-time,2022,Small,112185.5,20581,Junior,0,1,4
E5YMLM4LCRLR,AI Researcher,MNC,Healthcare,India,Delhi,Hybrid,Mid,2,97986,112560,Full-time,2021,Small,105273.0,14574,Junior,0,0,5
9LUACRJ6JELE,Data Scientist,Research Lab,Education,UK,Remote,Remote,Entry,0,51724,70325,Full-time,2023,Medium,61024.5,18601,Junior,1,0,3
T3PYDMKB172E,Data Analyst,Research Lab,Retail,USA,Boston,Hybrid,Mid,2,94749,123185,Full-time,2021,Medium,108967.0,28436,Junior,0,1,5
SY13PDRJ2HNH,Applied Scientist,MNC,Retail,Australia,Melbourne,Onsite,Senior,5,145370,173720,Full-time,2025,Large,159545.0,28350,Experienced,0,1,1
TETIZSBH0AQ3,MLOps Engineer,Startup,Healthcare,Australia,Remote,Remote,Mid,2,97293,118693,Full-time,2023,Small,107993.0,21400,Junior,1,1,3
07QNDA9PXEVO,Machine Learning Engineer,Research Lab,Finance,Canada,Montreal,Hybrid,Mid,2,98914,124252,Full-time,2020,Small,111583.0,25338,Junior,0,1,6
DHTATZPYRK4B,Applied Scientist,MNC,Healthcare,Germany,Remote,Remote,Mid,2,92534,123738,Full-time,2026,Small,108136.0,31204,Junior,1,1,0
WIK8SX673RNB,Data Analyst,MNC,Tech,Germany,Hamburg,Hybrid,Entry,0,53092,77437,Full-time,2026,Small,65264.5,24345,Junior,0,0,0
MX6I6E6NNJWH,AI Researcher,MNC,Education,Australia,Remote,Remote,Senior,5,150859,163906,Full-time,2020,Large,157382.5,13047,Experienced,1,1,6
YVLPN6DICUI5,MLOps Engineer,MNC,Healthcare,Canada,Montreal,Onsite,Mid,2,98278,128978,Full-time,2026,Small,113628.0,30700,Junior,0,1,0
QOZDO2ZK3L2L,Applied Scientist,MNC,Tech,Australia,Melbourne,Onsite,Entry,0,51680,69611,Full-time,2025,Small,60645.5,17931,Junior,0,0,1
XARBIEM63XK8,Data Analyst,MNC,Finance,USA,San Francisco,Onsite,Senior,5,140888,179992,Full-time,2026,Small,160440.0,39104,Experienced,0,1,0
210TVU7HIXU4,Data Scientist,Research Lab,Retail,Australia,Melbourne,Onsite,Mid,2,100607,115503,Full-time,2026,Medium,108055.0,14896,Junior,0,1,0
ADEA77DKLVWU,Machine Learning Engineer,Research Lab,Retail,India,Hyderabad,Onsite,Entry,0,62963,81127,Full-time,2026,Medium,72045.0,18164,Junior,0,0,0
PSGS7NRMLG4T,AI Researcher,Startup,Retail,India,Delhi,Onsite,Entry,0,58334,67064,Full-time,2026,Small,62699.0,8730,Junior,0,0,0
FVFCICKHUKLL,Machine Learning Engineer,Research Lab,Retail,India,Pune,Onsite,Entry,0,61502,76595,Full-time,2020,Large,69048.5,15093,Junior,0,0,6
ZEK60R44YKAT,Machine Learning Engineer,Startup,Healthcare,Australia,Sydney,Onsite,Senior,5,151005,176715,Full-time,2026,Medium,163860.0,25710,Experienced,0,1,0
C9KYE61DCQDA,Machine Learning Engineer,Startup,Education,Germany,Munich,Onsite,Senior,5,154252,174062,Full-time,2020,Medium,164157.0,19810,Experienced,0,1,6
67VDN2LZ0F1M,Applied Scientist,Startup,Finance,Australia,Melbourne,Onsite,Senior,5,153250,176905,Full-time,2024,Medium,165077.5,23655,Experienced,0,1,2
1CN2O0LXPZAZ,Applied Scientist,Research Lab,Education,USA,New York,Onsite,Mid,2,103660,125646,Full-time,2023,Small,114653.0,21986,Junior,0,1,3
SZOO82OB7BOR,Applied Scientist,Startup,Healthcare,Australia,Brisbane,Hybrid,Mid,2,102533,122596,Full-time,2020,Medium,112564.5,20063,Junior,0,1,6
05QTVS0RQQYA,MLOps Engineer,MNC,Healthcare,India,Pune,Hybrid,Senior,5,142597,166439,Full-time,2023,Large,154518.0,23842,Experienced,0,1,3
RMTX8PVICGL3,Machine Learning Engineer,Research Lab,Education,India,Remote,Remote,Senior,5,153132,159690,Full-time,2024,Large,156411.0,6558,Experienced,1,1,2
PE13XPX5BH9L,Machine Learning Engineer,MNC,Tech,USA,San Francisco,Onsite,Entry,0,51059,75907,Full-time,2020,Medium,63483.0,24848,Junior,0,0,6
Y9178DV7GT49,Data Analyst,Startup,Tech,Germany,Remote,Remote,Senior,5,147097,176984,Full-time,2025,Small,162040.5,29887,Experienced,1,1,1
R5HJRLH75K8K,AI Researcher,Startup,Tech,USA,Remote,Remote,Senior,5,150190,179218,Full-time,2021,Medium,164704.0,29028,Experienced,1,1,5
YPGT7O4M8CKJ,Data Analyst,Research Lab,Tech,USA,New York,Onsite,Mid,2,91447,123726,Full-time,2023,Large,107586.5,32279,Junior,0,1,3
QKAHGOHP9YL2,MLOps Engineer,Startup,Healthcare,UK,Manchester,Hybrid,Senior,5,146172,156084,Full-time,2020,Small,151128.0,9912,Experienced,0,1,6
H5UN16CADL5B,Data Analyst,MNC,Retail,UK,Manchester,Hybrid,Senior,5,141449,173717,Full-time,2022,Medium,157583.0,32268,Experienced,0,1,4
EIIGO7MVR934,AI Researcher,MNC,Retail,USA,Remote,Remote,Mid,2,90182,111519,Full-time,2026,Large,100850.5,21337,Junior,1,0,0
UX2RZL6G7U22,Data Analyst,Startup,Healthcare,USA,Austin,Onsite,Entry,0,58417,80027,Full-time,2020,Small,69222.0,21610,Junior,0,0,6
MY607B4909EU,MLOps Engineer,Research Lab,Finance,Canada,Remote,Remote,Entry,0,57147,76475,Full-time,2022,Medium,66811.0,19328,Junior,1,0,4
QBEQ3EST78C3,Data Analyst,Research Lab,Tech,India,Pune,Onsite,Mid,2,94385,113829,Full-time,2020,Medium,104107.0,19444,Junior,0,0,6
KRHS3KYG03EN,AI Researcher,MNC,Tech,Germany,Remote,Remote,Mid,2,93115,119975,Full-time,2022,Medium,106545.0,26860,Junior,1,0,4
VU1F71ZGNENV,Data Scientist,MNC,Healthcare,India,Remote,Remote,Entry,0,56102,74047,Full-time,2022,Medium,65074.5,17945,Junior,1,0,4
JP1CYC1281BO,Data Scientist,MNC,Healthcare,Germany,Frankfurt,Hybrid,Entry,0,52106,65695,Full-time,2021,Small,58900.5,13589,Junior,0,0,5
9UIUV9FBCA3W,MLOps Engineer,Research Lab,Retail,Germany,Frankfurt,Onsite,Mid,2,93797,122597,Full-time,2020,Large,108197.0,28800,Junior,0,1,6
FJU13UUNHLHF,Data Scientist,Research Lab,Retail,Canada,Toronto,Onsite,Entry,0,64391,71092,Full-time,2022,Large,67741.5,6701,Junior,0,0,4
RH1L274CGNRR,Applied Scientist,Research Lab,Finance,India,Remote,Remote,Entry,0,50434,75592,Full-time,2025,Small,63013.0,25158,Junior,1,0,1
E3U6PSBJ7Y4H,Machine Learning Engineer,Research Lab,Education,Australia,Remote,Remote,Senior,5,140531,163730,Full-time,2025,Large,152130.5,23199,Experienced,1,1,1
WMQPXZJQTJHP,AI Researcher,Startup,Tech,India,Remote,Remote,Mid,2,103524,107484,Full-time,2025,Large,105504.0,3960,Junior,1,0,1
RUI1Z71MPUR8,Machine Learning Engineer,MNC,Tech,Germany,Remote,Remote,Mid,2,91774,110209,Full-time,2025,Large,100991.5,18435,Junior,1,0,1
Y7VXM7JW3EHY,Data Analyst,Startup,Healthcare,India,Remote,Remote,Mid,2,102109,116851,Full-time,2022,Small,109480.0,14742,Junior,1,1,4
34RWDKKR1TE9,Machine Learning Engineer,Startup,Finance,Canada,Toronto,Hybrid,Mid,2,90762,119981,Full-time,2026,Small,105371.5,29219,Junior,0,0,0
DY2LJQI0XXOS,AI Researcher,Startup,Retail,Germany,Remote,Remote,Mid,2,94870,119895,Full-time,2020,Medium,107382.5,25025,Junior,1,0,6
OX18UVEL8L43,Applied Scientist,Research Lab,Retail,India,Remote,Remote,Entry,0,64817,68712,Full-time,2020,Medium,66764.5,3895,Junior,1,0,6
494HQGCU249O,Machine Learning Engineer,Research Lab,Retail,Australia,Sydney,Onsite,Entry,0,54702,79986,Full-time,2020,Medium,67344.0,25284,Junior,0,0,6
VMWT0M50FTEW,Data Scientist,MNC,Tech,Australia,Sydney,Hybrid,Entry,0,53647,84039,Full-time,2025,Small,68843.0,30392,Junior,0,0,1
UM2FNK80RCAA,Data Analyst,MNC,Retail,Canada,Toronto,Onsite,Entry,0,61540,86747,Full-time,2023,Small,74143.5,25207,Junior,0,0,3
JDXRN01OO7LC,Applied Scientist,Research Lab,Healthcare,Australia,Brisbane,Onsite,Senior,5,145241,167081,Full-time,2025,Large,156161.0,21840,Experienced,0,1,1
RNLRT8VHRS19,AI Researcher,MNC,Healthcare,Canada,Remote,Remote,Mid,2,92711,124343,Full-time,2025,Large,108527.0,31632,Junior,1,1,1
FBGRIHM5O3ZM,Data Scientist,Startup,Tech,USA,San Francisco,Onsite,Entry,0,60619,67674,Full-time,2020,Small,64146.5,7055,Junior,0,0,6
Z02SL3M1K3GG,Data Analyst,Research Lab,Education,USA,Remote,Remote,Mid,2,94291,120040,Full-time,2023,Medium,107165.5,25749,Junior,1,0,3
0P3705RHMWRF,Machine Learning Engineer,Research Lab,Tech,Australia,Melbourne,Onsite,Senior,5,149683,169040,Full-time,2020,Large,159361.5,19357,Experienced,0,1,6
NKQHQAA4BTXB,Machine Learning Engineer,MNC,Tech,Germany,Remote,Remote,Mid,2,99047,129831,Full-time,2020,Large,114439.0,30784,Junior,1,1,6
9PBZ6YPOZLPH,MLOps Engineer,Startup,Tech,USA,Remote,Remote,Mid,2,94114,120356,Full-time,2026,Small,107235.0,26242,Junior,1,0,0
NLYRJCRV821O,Data Analyst,Startup,Tech,Australia,Remote,Remote,Entry,0,51826,88158,Full-time,2026,Medium,69992.0,36332,Junior,1,0,0
GXOP54Y4DRST,Data Analyst,Research Lab,Healthcare,India,Chennai,Onsite,Mid,2,93771,117552,Full-time,2021,Large,105661.5,23781,Junior,0,0,5
L5440MCUQMNP,AI Researcher,Research Lab,Education,UK,Remote,Remote,Mid,2,98943,119985,Full-time,2021,Medium,109464.0,21042,Junior,1,1,5
WN1X5PHMZKT3,Machine Learning Engineer,Startup,Tech,India,Pune,Onsite,Mid,2,104313,119473,Full-time,2026,Medium,111893.0,15160,Junior,0,1,0
VHZDRB9GS7YP,Machine Learning Engineer,Research Lab,Healthcare,Germany,Berlin,Hybrid,Entry,0,60358,88058,Full-time,2022,Small,74208.0,27700,Junior,0,0,4
0S9DMPDNT3S1,Machine Learning Engineer,MNC,Retail,Germany,Frankfurt,Onsite,Entry,0,58673,71631,Full-time,2020,Medium,65152.0,12958,Junior,0,0,6
P76VY98EGXD1,Machine Learning Engineer,MNC,Retail,Canada,Vancouver,Hybrid,Senior,5,148009,163680,Full-time,2022,Large,155844.5,15671,Experienced,0,1,4
ZTNRJ8ZV4RQH,Applied Scientist,Research Lab,Healthcare,UK,Remote,Remote,Mid,2,100931,116961,Full-time,2026,Medium,108946.0,16030,Junior,1,1,0
VGF93TAUC9PW,Applied Scientist,MNC,Healthcare,UK,London,Hybrid,Entry,0,62045,87608,Full-time,2026,Medium,74826.5,25563,Junior,0,0,0
WNARJEUZ4DB5,Applied Scientist,Startup,Healthcare,USA,San Francisco,Hybrid,Entry,0,51815,78516,Full-time,2022,Medium,65165.5,26701,Junior,0,0,4
BU9P5TFG35LU,Data Analyst,MNC,Finance,Canada,Toronto,Onsite,Mid,2,95035,110326,Full-time,2024,Large,102680.5,15291,Junior,0,0,2
CYK56TZI8E7O,MLOps Engineer,MNC,Healthcare,Germany,Berlin,Hybrid,Mid,2,99542,118618,Full-time,2021,Small,109080.0,19076,Junior,0,1,5
3T5YMORU30IL,MLOps Engineer,MNC,Retail,India,Chennai,Onsite,Entry,0,54835,76498,Full-time,2026,Small,65666.5,21663,Junior,0,0,0
6D9ZYSP9SGIL,Data Scientist,Startup,Tech,Germany,Remote,Remote,Mid,2,90080,107512,Full-time,2024,Large,98796.0,17432,Junior,1,0,2
61LF7CU6ZAXR,AI Researcher,Research Lab,Tech,Germany,Remote,Remote,Entry,0,51959,73424,Full-time,2026,Medium,62691.5,21465,Junior,1,0,0
DJZA3F2WEVZB,Data Scientist,MNC,Education,USA,Remote,Remote,Mid,2,98138,106153,Full-time,2026,Large,102145.5,8015,Junior,1,0,0
IHLPHKUOEFRP,Machine Learning Engineer,Research Lab,Education,Australia,Sydney,Onsite,Mid,2,92084,121153,Full-time,2020,Large,106618.5,29069,Junior,0,0,6
2IJNGKN28E5P,Data Analyst,Startup,Finance,USA,New York,Onsite,Senior,5,147003,162778,Full-time,2025,Large,154890.5,15775,Experienced,0,1,1
1KL9KZCOMSWN,Applied Scientist,Startup,Finance,Australia,Melbourne,Onsite,Entry,0,53848,72396,Full-time,2020,Small,63122.0,18548,Junior,0,0,6
P55QDEG8KRFX,Data Analyst,MNC,Retail,Canada,Vancouver,Onsite,Senior,5,141684,165599,Full-time,2022,Large,153641.5,23915,Experienced,0,1,4
PDLO4IMU7SA4,MLOps Engineer,MNC,Finance,Canada,Toronto,Onsite,Mid,2,99830,107314,Full-time,2026,Medium,103572.0,7484,Junior,0,0,0
GTS4PJEFKCB1,Machine Learning Engineer,MNC,Tech,USA,Seattle,Hybrid,Mid,2,94279,126205,Full-time,2021,Medium,110242.0,31926,Junior,0,1,5
SMKB42OA3VM9,Data Scientist,Research Lab,Tech,Canada,Montreal,Hybrid,Mid,2,94223,113298,Full-time,2023,Medium,103760.5,19075,Junior,0,0,3
PZRJTPHV8BD5,Machine Learning Engineer,Research Lab,Healthcare,UK,Manchester,Onsite,Entry,0,62630,69596,Full-time,2025,Medium,66113.0,6966,Junior,0,0,1
YFQEXLR9VM2S,Data Analyst,MNC,Healthcare,India,Delhi,Onsite,Entry,0,53699,65045,Full-time,2021,Small,59372.0,11346,Junior,0,0,5
01K153N964SR,Data Scientist,Startup,Finance,India,Bangalore,Onsite,Mid,2,100692,108795,Full-time,2024,Small,104743.5,8103,Junior,0,0,2
QXXZH22FD5IF,Data Scientist,Startup,Healthcare,UK,Birmingham,Hybrid,Senior,5,146916,179204,Full-time,2022,Large,163060.0,32288,Experienced,0,1,4
5W6V5TV1UF6U,Data Scientist,MNC,Healthcare,Canada,Remote,Remote,Entry,0,61765,75738,Full-time,2026,Small,68751.5,13973,Junior,1,0,0
8YX93XG6EAF1,Applied Scientist,MNC,Retail,Germany,Remote,Remote,Mid,2,102237,122662,Full-time,2022,Medium,112449.5,20425,Junior,1,1,4
UULUOSAKEOKA,AI Researcher,Startup,Healthcare,Australia,Sydney,Onsite,Mid,2,92600,127821,Full-time,2026,Small,110210.5,35221,Junior,0,1,0
PFMQ562AEJWJ,MLOps Engineer,MNC,Retail,Australia,Remote,Remote,Senior,5,144547,160932,Full-time,2022,Small,152739.5,16385,Experienced,1,1,4
XIJPZZSJ26LN,Applied Scientist,MNC,Healthcare,USA,Remote,Remote,Entry,0,54791,73261,Full-time,2024,Small,64026.0,18470,Junior,1,0,2
M8TC273DDAGR,Data Analyst,MNC,Healthcare,UK,Manchester,Onsite,Entry,0,63838,86372,Full-time,2026,Medium,75105.0,22534,Junior,0,0,0
IS95XTQK7G4A,Applied Scientist,Research Lab,Healthcare,Canada,Remote,Remote,Mid,2,95682,128674,Full-time,2022,Large,112178.0,32992,Junior,1,1,4
EQR37PWTXFH7,MLOps Engineer,MNC,Finance,Australia,Sydney,Hybrid,Entry,0,51362,79590,Full-time,2025,Large,65476.0,28228,Junior,0,0,1
KI715K7YV8LH,AI Researcher,Research Lab,Healthcare,Canada,Toronto,Hybrid,Mid,2,98444,111321,Full-time,2023,Medium,104882.5,12877,Junior,0,0,3
X9MLIQQB1064,AI Researcher,MNC,Healthcare,USA,Remote,Remote,Entry,0,62022,66106,Full-time,2021,Small,64064.0,4084,Junior,1,0,5
GS1VIFBT8RHS,MLOps Engineer,Research Lab,Finance,USA,Remote,Remote,Mid,2,97663,108672,Full-time,2024,Large,103167.5,11009,Junior,1,0,2
XM7X7IMWP6Y6,AI Researcher,Startup,Healthcare,Australia,Remote,Remote,Senior,5,141522,175813,Full-time,2021,Small,158667.5,34291,Experienced,1,1,5
857PT25FZGA2,Data Analyst,Research Lab,Tech,USA,Austin,Hybrid,Mid,2,92985,126505,Full-time,2023,Large,109745.0,33520,Junior,0,1,3
D75F3WNA1LFI,MLOps Engineer,Startup,Healthcare,Germany,Berlin,Onsite,Entry,0,61434,85083,Full-time,2022,Large,73258.5,23649,Junior,0,0,4
BVU7M00939BC,AI Researcher,Startup,Healthcare,UK,Remote,Remote,Entry,0,50825,65979,Full-time,2026,Large,58402.0,15154,Junior,1,0,0
Y6IP4UNRNFNJ,Data Analyst,MNC,Tech,UK,Remote,Remote,Senior,5,144575,158387,Full-time,2020,Small,151481.0,13812,Experienced,1,1,6
LQQXNQBWWULX,Data Scientist,Startup,Tech,USA,San Francisco,Onsite,Mid,2,91958,124707,Full-time,2025,Small,108332.5,32749,Junior,0,1,1
0WJCERI4FVI6,MLOps Engineer,Research Lab,Healthcare,Australia,Remote,Remote,Mid,2,104961,107085,Full-time,2021,Medium,106023.0,2124,Junior,1,0,5
BS1BG16M2IC1,Data Scientist,Startup,Retail,Germany,Frankfurt,Onsite,Entry,0,63621,77184,Full-time,2021,Large,70402.5,13563,Junior,0,0,5
G2YN85M5IPG6,Data Scientist,MNC,Education,Australia,Sydney,Hybrid,Mid,2,103620,116626,Full-time,2023,Small,110123.0,13006,Junior,0,1,3
WEPRCC6P287Y,Machine Learning Engineer,Research Lab,Finance,USA,Remote,Remote,Entry,0,52639,81789,Full-time,2021,Medium,67214.0,29150,Junior,1,0,5
ZB5XGRMAM1W5,AI Researcher,MNC,Tech,Australia,Remote,Remote,Entry,0,55674,73590,Full-time,2022,Medium,64632.0,17916,Junior,1,0,4
ECW1KBN2141M,MLOps Engineer,Research Lab,Education,UK,Manchester,Hybrid,Senior,5,142966,177664,Full-time,2021,Large,160315.0,34698,Experienced,0,1,5
599G0BTU3F2E,Data Scientist,MNC,Education,Canada,Vancouver,Onsite,Senior,5,141220,165955,Full-time,2020,Small,153587.5,24735,Experienced,0,1,6
YDM0ZIWCMP82,MLOps Engineer,Startup,Healthcare,Germany,Munich,Onsite,Mid,2,94542,129720,Full-time,2021,Small,112131.0,35178,Junior,0,1,5
